algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
Operon,feynman_I_6_2b,0.001,Feynman,0.0,1.0,0.0013763548762128657,1.89435095105133e-06
Operon,feynman_I_6_2b,0.01,Feynman,0.0,0.0,0.019649980136078448,0.0003860471935407043
Operon,feynman_I_8_14,0.0,Feynman,0.0,0.0,0.0507639358510572,0.0025736624707933457
Operon,feynman_I_8_14,0.001,Feynman,0.0,0.0,0.06888823309688838,0.004734363851554787
Operon,feynman_I_8_14,0.01,Feynman,0.0,0.0,0.1876313086206356,0.03459996543687077
Operon,feynman_I_9_18,0.0,Feynman,0.0,0.0,0.007390027406995849,5.461101386764934e-05
Operon,feynman_I_9_18,0.001,Feynman,0.0,0.0,0.005826495943982906,3.394747876317787e-05
Operon,feynman_I_9_18,0.01,Feynman,0.0,0.0,0.02470384011378979,0.0006100935714313207
Operon,feynman_test_1,0.0,Feynman,0.0,1.0,0.10479995925966969,0.010923155981388261
Operon,feynman_test_1,0.001,Feynman,0.0,1.0,0.08581748354398179,0.0073376539335934824
Operon,feynman_test_1,0.01,Feynman,0.0,0.0,0.9194291029058574,0.61266889380701
Operon,feynman_test_11,0.0,Feynman,0.0,1.0,0.0058566217854887975,3.429943050597296e-05
Operon,feynman_test_11,0.001,Feynman,10.0,1.0,0.016293493779156808,0.0002654427064988683
Operon,feynman_test_11,0.01,Feynman,0.0,0.0,0.15069556835998082,0.022455139922396023
Operon,feynman_test_12,0.0,Feynman,0.0,1.0,0.005171453087009697,2.6743569418729224e-05
Operon,feynman_test_12,0.001,Feynman,0.0,1.0,0.1702277548931536,0.028565579582445023
Operon,feynman_test_12,0.01,Feynman,0.0,0.0,1.9069984433116194,1.5339906265554215
Operon,feynman_test_13,0.0,Feynman,0.0,0.0,0.0007723975728897227,5.965978325848206e-07
Operon,feynman_test_13,0.001,Feynman,0.0,0.0,0.0008303367421168503,6.894588676861797e-07
Operon,feynman_test_13,0.01,Feynman,0.0,0.0,0.0021280685636911973,4.528665557266688e-06
Operon,feynman_test_14,0.0,Feynman,0.0,0.0,0.5589973955649976,0.2719170206764369
Operon,feynman_test_14,0.001,Feynman,0.0,1.0,0.25398336993999776,0.0625122999303431
Operon,feynman_test_14,0.01,Feynman,0.0,0.0,1.0879024998468751,0.7809436801311598
Operon,feynman_test_15,0.0,Feynman,0.0,1.0,0.01671367934285883,0.00027930806704578475
Operon,feynman_test_15,0.001,Feynman,0.0,1.0,0.029404858020791194,0.0008642720844845464
Operon,feynman_test_15,0.01,Feynman,0.0,0.0,0.3019433411683807,0.08725031461136058
Operon,feynman_test_16,0.0,Feynman,0.0,1.0,0.8190483296128005,0.5133265934773243
Operon,feynman_test_16,0.001,Feynman,0.0,0.5,0.9069303269955401,0.6002215952622063
Operon,feynman_test_16,0.01,Feynman,0.0,0.0,4.419313392090281,3.0219033467075356
Operon,feynman_test_17,0.0,Feynman,0.0,1.0,1.5943474617692033,1.264675680638027
Operon,feynman_test_17,0.001,Feynman,0.0,1.0,12.262489703344647,5.019718276797111
Operon,feynman_test_17,0.01,Feynman,0.0,0.0,143.16190031541132,9.928001110166374
Operon,feynman_test_18,0.0,Feynman,0.0,1.0,0.0007894879656011332,6.232910534796236e-07
Operon,feynman_test_18,0.001,Feynman,0.0,1.0,0.015598056311854827,0.0002432697682181031
Operon,feynman_test_18,0.01,Feynman,0.0,0.0,0.08097371855250148,0.006535341156613253
Operon,feynman_test_19,0.0,Feynman,0.0,0.0,0.7101866834150287,0.4083709655453143
Operon,feynman_test_19,0.001,Feynman,0.0,0.5,0.4396105456619966,0.17668690513273527
Operon,feynman_test_19,0.01,Feynman,0.0,0.0,1.1200267594406008,0.8129104506408698
Operon,feynman_test_2,0.0,Feynman,0.0,1.0,0.059244633648830876,0.0035037811995348236
Operon,feynman_test_2,0.001,Feynman,0.0,0.0,0.14342227597116483,0.020361245009609282
Operon,feynman_test_2,0.01,Feynman,0.0,0.0,0.21883488990362157,0.04677738659495189
Operon,feynman_test_20,0.0,Feynman,0.0,0.0,2.681890891116458,2.1032238317417975
Operon,feynman_test_20,0.001,Feynman,0.0,0.0,1.9731599985941286,1.5878792617615638
Operon,feynman_test_20,0.01,Feynman,0.0,0.0,3.259699660969374,2.4532131654092186
Operon,feynman_test_3,0.0,Feynman,0.0,1.0,0.001965880002844262,3.8646767176889425e-06
Operon,feynman_test_3,0.001,Feynman,0.0,1.0,0.031920968531009335,0.0010184294565814733
Operon,feynman_test_3,0.01,Feynman,0.0,0.0,0.39412856076408087,0.14439235536888143
Operon,feynman_test_4,0.0,Feynman,0.0,1.0,0.003609786495930903,1.3030473649188229e-05
Operon,feynman_test_4,0.001,Feynman,0.0,0.0,0.020282259504891827,0.000411285461162171
Operon,feynman_test_4,0.01,Feynman,0.0,0.0,0.3185634820769387,0.09665717412090818
Operon,feynman_test_5,0.0,Feynman,0.0,1.0,0.007733064888547702,5.979850460425108e-05
Operon,feynman_test_5,0.001,Feynman,0.0,1.0,0.05115971580978877,0.0026138973136511897
Operon,feynman_test_5,0.01,Feynman,0.0,0.0,0.6989591256666408,0.39779836650998524
Operon,feynman_test_6,0.0,Feynman,0.0,0.0,0.045298085150194976,0.002049814212920937
Operon,feynman_test_6,0.001,Feynman,0.0,0.0,0.03426345343517017,0.001173295660673871
Operon,feynman_test_6,0.01,Feynman,0.0,0.0,0.08112973560891999,0.006560466998947387
Operon,feynman_test_7,0.0,Feynman,0.0,1.0,0.004741664201384314,2.2483126651310524e-05
Operon,feynman_test_7,0.001,Feynman,0.0,0.5,0.0373807469825074,0.0013963449015090789
Operon,feynman_test_7,0.01,Feynman,0.0,0.0,0.6018665211315277,0.3091328329321895
Operon,feynman_test_8,0.0,Feynman,0.0,1.0,0.011000808806354012,0.00012101047233144336
Operon,feynman_test_8,0.001,Feynman,0.0,1.0,0.013401518936563666,0.00017958458353050944
Operon,feynman_test_8,0.01,Feynman,0.0,0.0,0.12946705673546052,0.01662279146264429
Operon,feynman_test_9,0.0,Feynman,0.0,1.0,61.553052864567306,8.240062804795382
Operon,feynman_test_9,0.001,Feynman,0.0,1.0,55.483696180348495,8.032503217206724
Operon,feynman_test_9,0.01,Feynman,0.0,0.0,485.05645898344125,12.368534839125106
Operon,strogatz_bacres1,0.0,Strogatz,0.0,1.0,0.0013998419992124079,1.959555702902089e-06
Operon,strogatz_bacres1,0.001,Strogatz,0.0,1.0,0.02266889352227775,0.0005137467430641157
Operon,strogatz_bacres1,0.01,Strogatz,0.0,0.0,0.28090024681175946,0.07594659032792236
Operon,strogatz_bacres2,0.0,Strogatz,0.0,1.0,0.0003580141125204731,1.2817409644895912e-07
Operon,strogatz_bacres2,0.001,Strogatz,0.0,1.0,0.03445713162626451,0.0011865896438836413
Operon,strogatz_bacres2,0.01,Strogatz,0.0,0.0,0.49119750344916135,0.21613906700619495
Operon,strogatz_barmag1,0.0,Strogatz,0.0,1.0,0.00033549141460987724,1.1255448295012167e-07
Operon,strogatz_barmag1,0.001,Strogatz,0.0,1.0,0.002740674070549112,7.511266151309885e-06
Operon,strogatz_barmag1,0.01,Strogatz,0.0,0.0,0.019301409328164924,0.00037247502461797426
Operon,strogatz_barmag2,0.0,Strogatz,0.0,1.0,0.00010416907509309869,1.0851196104967107e-08
Operon,strogatz_barmag2,0.001,Strogatz,0.0,1.0,0.002200983368867309,4.844316056303223e-06
Operon,strogatz_barmag2,0.01,Strogatz,0.0,0.0,0.02189008669492015,0.00047906112740302116
Operon,strogatz_glider1,0.0,Strogatz,0.0,1.0,8.78916698689779e-07,7.724931805338855e-13
Operon,strogatz_glider1,0.001,Strogatz,0.0,1.0,0.008319516230115611,6.921195510053649e-05
Operon,strogatz_glider1,0.01,Strogatz,0.0,0.0,0.08119925928723785,0.006571678847733567
Operon,strogatz_glider2,0.0,Strogatz,0.0,1.0,0.0003981828018414296,1.5854953114721345e-07
Operon,strogatz_glider2,0.001,Strogatz,0.0,1.0,0.022525551313834907,0.0005072717779055905
Operon,strogatz_glider2,0.01,Strogatz,0.0,0.0,0.24205987359462594,0.05694065129134951
Operon,strogatz_lv1,0.0,Strogatz,20.0,1.0,2.5212515798559844e-05,6.356708490895753e-10
Operon,strogatz_lv1,0.001,Strogatz,0.0,1.0,0.041017354498723714,0.001681009681269267
Operon,strogatz_lv1,0.01,Strogatz,0.0,0.0,0.4462604812602712,0.18161165248371436
Operon,strogatz_lv2,0.0,Strogatz,50.0,1.0,2.8928122491324293e-06,8.368417070379565e-12
Operon,strogatz_lv2,0.001,Strogatz,0.0,1.0,0.018453261293684884,0.0003404648876249732
Operon,strogatz_lv2,0.01,Strogatz,0.0,0.0,0.0916208988539752,0.00835935216185415
Operon,strogatz_predprey1,0.0,Strogatz,0.0,1.0,0.0016188863974123493,2.6207897335455226e-06
Operon,strogatz_predprey1,0.001,Strogatz,0.0,1.0,0.025921456931207017,0.0006716962909654414
Operon,strogatz_predprey1,0.01,Strogatz,0.0,0.0,0.2440858747909785,0.05787063474109149
Operon,strogatz_predprey2,0.0,Strogatz,0.0,1.0,0.004520676252262008,2.043630495499699e-05
Operon,strogatz_predprey2,0.001,Strogatz,0.0,1.0,0.013433698936176358,0.00018044798539068073
Operon,strogatz_predprey2,0.01,Strogatz,0.0,0.0,0.14412326026992658,0.020558727802521177
Operon,strogatz_shearflow1,0.0,Strogatz,0.0,0.0,0.06286880636562414,0.003944696259127517
Operon,strogatz_shearflow1,0.001,Strogatz,0.0,0.0,0.055179847394729184,0.0030401894955731407
Operon,strogatz_shearflow1,0.01,Strogatz,0.0,0.0,0.06058665147030229,0.0036640216034320924
Operon,strogatz_shearflow2,0.0,Strogatz,10.0,1.0,1.657279789278016e-05,2.746576299350892e-10
Operon,strogatz_shearflow2,0.001,Strogatz,0.0,1.0,0.002065817934286149,4.267594631533797e-06
Operon,strogatz_shearflow2,0.01,Strogatz,0.0,0.0,0.017825234725374547,0.00031768852467106544
Operon,strogatz_vdp1,0.0,Strogatz,0.0,1.0,0.0001230677131144142,1.514566194315164e-08
Operon,strogatz_vdp1,0.001,Strogatz,0.0,1.0,0.016189526577197928,0.0002620664283873184
Operon,strogatz_vdp1,0.01,Strogatz,0.0,0.0,0.20252541703389676,0.04019768244098227
Operon,strogatz_vdp2,0.0,Strogatz,80.0,1.0,6.275122991905037e-09,0.0
Operon,strogatz_vdp2,0.001,Strogatz,0.0,1.0,0.0009860853797683457,9.723639033824206e-07
Operon,strogatz_vdp2,0.01,Strogatz,0.0,0.0,0.009094377746909622,8.270428650966925e-05
SBP-GP,feynman_III_10_19,0.0,Feynman,0.0,1.0,0.10724559550453779,0.011435976986838934
SBP-GP,feynman_III_10_19,0.001,Feynman,0.0,1.0,0.18497072002558262,0.03364187965504325
SBP-GP,feynman_III_10_19,0.01,Feynman,0.0,0.0,2.3415565947551205,1.869165980023086
SBP-GP,feynman_III_12_43,0.0,Feynman,75.0,1.0,3.557972720536284e-16,0.0
SBP-GP,feynman_III_12_43,0.001,Feynman,0.0,1.0,0.021310096716900522,0.0004540171407019027
SBP-GP,feynman_III_12_43,0.01,Feynman,0.0,0.0,0.2271469772804475,0.05030877172738636
SBP-GP,feynman_III_13_18,0.0,Feynman,0.0,1.0,3.7235453545112573,2.698995329683771
SBP-GP,feynman_III_13_18,0.001,Feynman,0.0,1.0,9.498011219314169,4.513188847781931
SBP-GP,feynman_III_13_18,0.01,Feynman,0.0,0.0,92.82499357415378,9.061547911621904
SBP-GP,feynman_III_14_14,0.0,Feynman,0.0,0.0,0.49718178306335326,0.22089280060213956
SBP-GP,feynman_III_14_14,0.001,Feynman,0.0,0.0,0.3372348457889169,0.10771235500717342
SBP-GP,feynman_III_14_14,0.01,Feynman,0.0,0.0,1.0852847513835586,0.7783349335677763
SBP-GP,feynman_III_15_12,0.0,Feynman,50.0,1.0,8.032275343820684e-15,0.0
SBP-GP,feynman_III_15_12,0.001,Feynman,0.0,1.0,0.10631812956683795,0.011240136987175164
SBP-GP,feynman_III_15_12,0.01,Feynman,0.0,0.0,1.0385434715268143,0.731681380352888
SBP-GP,feynman_III_15_14,0.0,Feynman,0.0,1.0,0.00014338684814143096,2.055978810492425e-08
SBP-GP,feynman_III_15_14,0.001,Feynman,0.0,1.0,0.0003182155300106446,1.0126111835938868e-07
SBP-GP,feynman_III_15_14,0.01,Feynman,0.0,0.0,0.0026944610540634677,7.260094017230686e-06
SBP-GP,feynman_III_15_27,0.0,Feynman,0.0,1.0,1.5253804025129359e-05,2.3267854307242634e-10
SBP-GP,feynman_III_15_27,0.001,Feynman,0.0,1.0,0.04762048729158804,0.002265143434373863
SBP-GP,feynman_III_15_27,0.01,Feynman,0.0,0.0,0.5514759834519082,0.2655329008206826
SBP-GP,feynman_III_17_37,0.0,Feynman,37.5,1.0,3.3679748306061667e-15,0.0
SBP-GP,feynman_III_17_37,0.001,Feynman,0.0,1.0,0.06757920779682534,0.004556552456007038
SBP-GP,feynman_III_17_37,0.01,Feynman,0.0,0.0,0.6626277419864545,0.3640009105099734
SBP-GP,feynman_III_19_51,0.0,Feynman,0.0,0.0,0.12966026979127362,0.016672031662230212
SBP-GP,feynman_III_19_51,0.001,Feynman,0.0,0.0,0.17088835771347116,0.028784551909434103
SBP-GP,feynman_III_19_51,0.01,Feynman,0.0,0.0,0.2960607613885677,0.08402122082301186
SBP-GP,feynman_III_21_20,0.0,Feynman,12.5,1.0,0.03481827506764288,0.0012115780215282174
SBP-GP,feynman_III_21_20,0.001,Feynman,0.0,1.0,0.17788356867039046,0.031152254355062692
SBP-GP,feynman_III_21_20,0.01,Feynman,0.0,0.0,1.9185243321112653,1.5434552798219465
SBP-GP,feynman_III_4_32,0.0,Feynman,0.0,1.0,0.020302065838851413,0.0004120889570063104
SBP-GP,feynman_III_4_32,0.001,Feynman,0.0,1.0,0.13745257340350045,0.01871694986287793
SBP-GP,feynman_III_4_32,0.01,Feynman,0.0,0.0,1.6947122097297502,1.3537839466589132
SBP-GP,feynman_III_4_33,0.0,Feynman,0.0,1.0,0.0018469750969765841,3.4113111903436815e-06
SBP-GP,feynman_III_4_33,0.001,Feynman,0.0,1.0,0.13746479363359668,0.018720247115142776
SBP-GP,feynman_III_4_33,0.01,Feynman,0.0,0.0,1.2573968055739766,0.9481950246669973
SBP-GP,feynman_III_7_38,0.0,Feynman,0.0,1.0,0.0002087350655993571,4.3570326618889854e-08
SBP-GP,feynman_III_7_38,0.001,Feynman,0.0,1.0,0.7862662783529537,0.48132348009287207
SBP-GP,feynman_III_7_38,0.01,Feynman,0.0,0.0,9.062400974507876,4.420370899228001
SBP-GP,feynman_III_8_54,0.0,Feynman,0.0,0.0,0.23018655009130853,0.05162979321626041
SBP-GP,feynman_III_8_54,0.001,Feynman,0.0,0.0,0.19771519171948673,0.03834657835940837
SBP-GP,feynman_III_8_54,0.01,Feynman,0.0,0.0,0.1971161197752818,0.03811891858826212
SBP-GP,feynman_III_9_52,0.0,Feynman,0.0,0.0,1.636705484421062,1.302587928435118
SBP-GP,feynman_III_9_52,0.001,Feynman,0.0,0.0,1.4517290287880689,1.1338240707031308
SBP-GP,feynman_III_9_52,0.01,Feynman,0.0,0.0,2.9513775813636856,2.273221123432326
SBP-GP,feynman_II_10_9,0.0,Feynman,0.0,1.0,0.00037384348508803577,1.397589415345244e-07
SBP-GP,feynman_II_10_9,0.001,Feynman,0.0,1.0,0.004627005624989417,2.140895188050957e-05
SBP-GP,feynman_II_10_9,0.01,Feynman,0.0,0.0,0.052965630505432,0.0028014303420131536
SBP-GP,feynman_II_11_20,0.0,Feynman,0.0,1.0,0.16296642803910047,0.02621151376141445
SBP-GP,feynman_II_11_20,0.001,Feynman,0.0,1.0,0.1310858251451811,0.017037527098332127
SBP-GP,feynman_II_11_20,0.01,Feynman,0.0,0.0,1.2272550818054193,0.9187497204091173
SBP-GP,feynman_II_11_27,0.0,Feynman,0.0,1.0,0.0022050386356609257,4.86218356432463e-06
SBP-GP,feynman_II_11_27,0.001,Feynman,0.0,1.0,0.009892415502855873,9.785509651505709e-05
SBP-GP,feynman_II_11_27,0.01,Feynman,0.0,0.0,0.10180376438015828,0.010310668341609548
SBP-GP,feynman_II_11_28,0.0,Feynman,0.0,1.0,1.633998134562822e-05,2.669950926658065e-10
SBP-GP,feynman_II_11_28,0.001,Feynman,0.0,0.0,0.015160800198639787,0.0002298234512305161
SBP-GP,feynman_II_11_28,0.01,Feynman,0.0,0.0,0.14732303583158704,0.021471896904465774
SBP-GP,feynman_II_11_3,0.0,Feynman,0.0,0.0,0.0043888854434430465,1.9262129919570768e-05
SBP-GP,feynman_II_11_3,0.001,Feynman,0.0,1.0,0.0034579723310392174,1.1957501151071977e-05
SBP-GP,feynman_II_11_3,0.01,Feynman,0.0,0.0,0.025111877368934762,0.0006304076363363444
SBP-GP,feynman_II_13_17,0.0,Feynman,0.0,1.0,0.0006051644352581532,3.6622392673738613e-07
SBP-GP,feynman_II_13_17,0.001,Feynman,0.0,1.0,0.0006855181849331884,4.699350714598188e-07
SBP-GP,feynman_II_13_17,0.01,Feynman,0.0,0.0,0.003662093439810341,1.3410838436127565e-05
SBP-GP,feynman_II_13_23,0.0,Feynman,0.0,1.0,0.00015284595433716868,2.33618854863544e-08
SBP-GP,feynman_II_13_23,0.001,Feynman,0.0,0.0,0.04266341942187836,0.001818512859500776
SBP-GP,feynman_II_13_23,0.01,Feynman,0.0,0.0,0.4444749431136468,0.18028446253887467
SBP-GP,feynman_II_13_34,0.0,Feynman,0.0,1.0,0.0016061445391084383,2.5796969530817598e-06
SBP-GP,feynman_II_13_34,0.001,Feynman,0.0,0.5,0.06727626100802997,0.004515883327874047
SBP-GP,feynman_II_13_34,0.01,Feynman,0.0,0.0,0.6729640277753884,0.3735481944795053
SBP-GP,feynman_II_15_4,0.0,Feynman,87.5,1.0,3.381988124846253e-15,0.0
SBP-GP,feynman_II_15_4,0.001,Feynman,0.0,1.0,0.09317562379053712,0.008644227646607586
SBP-GP,feynman_II_15_4,0.01,Feynman,0.0,0.0,0.8863044677476255,0.5797184315944062
SBP-GP,feynman_II_15_5,0.0,Feynman,62.5,1.0,3.3940216914595366e-15,0.0
SBP-GP,feynman_II_15_5,0.001,Feynman,0.0,1.0,0.09347265102838083,0.008699188590378909
SBP-GP,feynman_II_15_5,0.01,Feynman,0.0,0.0,0.869024601838101,0.5625849519448483
SBP-GP,feynman_II_21_32,0.0,Feynman,0.0,1.0,0.0014546074695262077,2.1158806519751244e-06
SBP-GP,feynman_II_21_32,0.001,Feynman,0.0,1.0,0.0011869877924896909,1.4089390269876689e-06
SBP-GP,feynman_II_21_32,0.01,Feynman,0.0,0.0,0.009389732497224175,8.816318988125493e-05
SBP-GP,feynman_II_24_17,0.0,Feynman,0.0,1.0,0.0026857733893760265,7.213352682731481e-06
SBP-GP,feynman_II_24_17,0.001,Feynman,0.0,0.0,0.03704013465417341,0.0013710312821362623
SBP-GP,feynman_II_24_17,0.01,Feynman,0.0,0.0,0.47740606103679734,0.20531886904
SBP-GP,feynman_II_27_16,0.0,Feynman,37.5,1.0,4.308164451456369e-14,0.0
SBP-GP,feynman_II_27_16,0.001,Feynman,0.0,1.0,1.5906895163829404,1.2613809092907955
SBP-GP,feynman_II_27_16,0.01,Feynman,0.0,0.0,16.45051020244043,5.604401401707724
SBP-GP,feynman_II_27_18,0.0,Feynman,37.5,1.0,1.1693504104451121e-14,0.0
SBP-GP,feynman_II_27_18,0.001,Feynman,0.0,1.0,0.4930220774880263,0.21758474485046447
SBP-GP,feynman_II_27_18,0.01,Feynman,0.0,0.0,4.948403009425924,3.23815644706874
SBP-GP,feynman_II_2_42,0.0,Feynman,12.5,1.0,0.000784576839633274,6.155606277501122e-07
SBP-GP,feynman_II_2_42,0.001,Feynman,0.0,1.0,0.10289964071359416,0.010532672209013615
SBP-GP,feynman_II_2_42,0.01,Feynman,0.0,0.0,0.9287602863459092,0.6219710361232992
SBP-GP,feynman_II_34_11,0.0,Feynman,25.0,1.0,0.0024668994561560624,6.0855744095512385e-06
SBP-GP,feynman_II_34_11,0.001,Feynman,0.0,1.0,0.1030627989491691,0.010565924037032146
SBP-GP,feynman_II_34_11,0.01,Feynman,0.0,0.0,0.9871349160111206,0.6802824548970665
SBP-GP,feynman_II_34_2,0.0,Feynman,50.0,1.0,4.308000249343206e-15,0.0
SBP-GP,feynman_II_34_2,0.001,Feynman,0.0,1.0,0.2077611770417039,0.04225907983665007
SBP-GP,feynman_II_34_2,0.01,Feynman,0.0,0.0,2.059140549150993,1.656332910702534
SBP-GP,feynman_II_34_29a,0.0,Feynman,12.5,1.0,3.7082054678854596e-07,1.3744561044858494e-13
SBP-GP,feynman_II_34_29a,0.001,Feynman,0.0,1.0,0.004990633428164186,2.49061118545803e-05
SBP-GP,feynman_II_34_29a,0.01,Feynman,0.0,0.0,0.049436858410564166,0.0024410212514789143
SBP-GP,feynman_II_34_29b,0.0,Feynman,12.5,1.0,0.16008647446982247,0.025304795225096974
SBP-GP,feynman_II_34_29b,0.001,Feynman,0.0,1.0,3.5003893187738138,2.5842032205630385
SBP-GP,feynman_II_34_29b,0.01,Feynman,0.0,0.0,40.87275732459699,7.421525936664688
SBP-GP,feynman_II_34_2a,0.0,Feynman,25.0,1.0,1.364487321508237e-07,1.8651746813702456e-14
SBP-GP,feynman_II_34_2a,0.001,Feynman,0.0,1.0,0.009875862021800989,9.752789467384914e-05
SBP-GP,feynman_II_34_2a,0.01,Feynman,0.0,0.0,0.09839701842018994,0.009635403282530803
SBP-GP,feynman_II_35_18,0.0,Feynman,0.0,0.0,0.01976589739238077,0.0003906143999871852
SBP-GP,feynman_II_35_18,0.001,Feynman,0.0,0.0,0.020843448649511938,0.00043435500580996203
SBP-GP,feynman_II_35_18,0.01,Feynman,0.0,0.0,0.07844753784016262,0.0061351575668432
SBP-GP,feynman_II_35_21,0.0,Feynman,0.0,0.0,0.30497445858633965,0.0889348279953482
SBP-GP,feynman_II_35_21,0.001,Feynman,0.0,0.0,0.31458179626466004,0.0943658309027743
SBP-GP,feynman_II_35_21,0.01,Feynman,0.0,0.0,0.9662092764669834,0.6593630526437132
SBP-GP,feynman_II_36_38,0.0,Feynman,0.0,0.0,0.11327476138141679,0.012749549546729702
SBP-GP,feynman_II_36_38,0.001,Feynman,0.0,0.0,0.10483054591268139,0.010929498199793712
SBP-GP,feynman_II_36_38,0.01,Feynman,0.0,0.0,0.24900503308914806,0.060157224606883435
SBP-GP,feynman_II_37_1,0.0,Feynman,50.0,1.0,1.076455646164749e-14,0.0
SBP-GP,feynman_II_37_1,0.001,Feynman,0.0,1.0,0.5849714332088003,0.2943037837039544
SBP-GP,feynman_II_37_1,0.01,Feynman,0.0,0.0,6.452921970421404,3.7527975161584566
SBP-GP,feynman_II_38_14,0.0,Feynman,0.0,1.0,2.957541477811732e-06,8.747003121773503e-12
SBP-GP,feynman_II_38_14,0.001,Feynman,0.0,1.0,0.005856164445391995,3.4294073963070295e-05
SBP-GP,feynman_II_38_14,0.01,Feynman,0.0,0.0,0.06192319354064187,0.0038271490117937714
SBP-GP,feynman_II_38_3,0.0,Feynman,12.5,1.0,0.0075208895368676035,5.656217975561717e-05
SBP-GP,feynman_II_38_3,0.001,Feynman,0.0,1.0,0.175117334586136,0.03020527369262819
SBP-GP,feynman_II_38_3,0.01,Feynman,0.0,0.0,2.659252506983455,2.088354688296041
SBP-GP,feynman_II_3_24,0.0,Feynman,12.5,1.0,4.832305801976415e-05,2.335117874112989e-09
SBP-GP,feynman_II_3_24,0.001,Feynman,0.0,1.0,0.0008997579396107563,8.095640223046376e-07
SBP-GP,feynman_II_3_24,0.01,Feynman,0.0,0.0,0.009802570550551445,9.608577301276368e-05
SBP-GP,feynman_II_4_23,0.0,Feynman,0.0,1.0,4.7778945359929045e-06,2.2828183787476982e-11
SBP-GP,feynman_II_4_23,0.001,Feynman,0.0,1.0,0.0007601238623575091,5.77788119185076e-07
SBP-GP,feynman_II_4_23,0.01,Feynman,0.0,0.0,0.0060152282580308416,3.618231640837395e-05
SBP-GP,feynman_II_6_11,0.0,Feynman,0.0,0.0,0.0008079176588296095,6.527307304890601e-07
SBP-GP,feynman_II_6_11,0.001,Feynman,0.0,0.0,0.0006870253407742282,4.7200370752499726e-07
SBP-GP,feynman_II_6_11,0.01,Feynman,0.0,0.0,0.0025089624961209863,6.294872994258207e-06
SBP-GP,feynman_II_6_15a,0.0,Feynman,0.0,0.0,0.02993072963611491,0.0008954475437061052
SBP-GP,feynman_II_6_15a,0.001,Feynman,0.0,0.0,0.03447087748722714,0.001187535994668491
SBP-GP,feynman_II_6_15a,0.01,Feynman,0.0,0.0,0.05433418176955476,0.002947854114081066
SBP-GP,feynman_II_6_15b,0.0,Feynman,0.0,0.0,0.002318915640295283,5.377355288816485e-06
SBP-GP,feynman_II_6_15b,0.001,Feynman,0.0,0.0,0.0016497062900649063,2.7215271402162796e-06
SBP-GP,feynman_II_6_15b,0.01,Feynman,0.0,0.0,0.004287861701888373,1.8385588958549635e-05
SBP-GP,feynman_II_8_31,0.0,Feynman,62.5,1.0,6.039926904229549e-15,0.0
SBP-GP,feynman_II_8_31,0.001,Feynman,0.0,1.0,0.2587976769353362,0.06482870176903016
SBP-GP,feynman_II_8_31,0.01,Feynman,0.0,0.0,2.7635250599778254,2.156063492591261
SBP-GP,feynman_II_8_7,0.0,Feynman,12.5,1.0,0.00036666732276547195,1.3444491659913808e-07
SBP-GP,feynman_II_8_7,0.001,Feynman,0.0,1.0,0.001419384346870586,2.014649894767474e-06
SBP-GP,feynman_II_8_7,0.01,Feynman,0.0,0.0,0.01482650601673532,0.0002198011226275113
