,algorithm,dataset,random_state,training time (s),model_size,mse_test,mae_test,r2_test,training time (hr),r2_zero_test,friedman_dataset,algorithm_count,rmse_test,log_mse_test,name,nsamples,nfeatures,npoints,Group
2421,*AFP,690_visualizing_galaxy,13879.5,1127.7806260585785,28.5,423.5355059064434,16.436869046189166,0.9500953230602074,0.3132723961273829,0.9500953230602074,False,21.0,20.57997827759892,6.050995643964921,690_visualizing_galaxy,323,5,1615,black-box
2422,*AFP_FE,690_visualizing_galaxy,13879.5,1170.1452946662903,33.5,378.06026474964216,15.504443053258852,0.9585046073413032,0.3250403596295251,0.9585046073413032,False,21.0,19.44377187558119,5.937695202335208,690_visualizing_galaxy,323,5,1615,black-box
2423,*AIFeynman,690_visualizing_galaxy,13879.5,146220.1855556965,400.0,696.5186416601649,16.226280714952132,0.9213932643862464,40.61671820991569,0.9213932643862464,False,21.0,26.391639616745394,6.547529239732879,690_visualizing_galaxy,323,5,1615,black-box
2424,AdaBoost,690_visualizing_galaxy,13879.5,29.57849431037903,6785.5,368.6899513211025,15.50114258065085,0.9532822756132266,0.00821624841954973,0.9532822756132266,False,21.0,19.201300771591036,5.9126646849432225,690_visualizing_galaxy,323,5,1615,black-box
2425,*BSR,690_visualizing_galaxy,13879.5,7200.0119462013245,23.5,1608.1534218385111,29.59528371763011,0.7961083449859596,2.0000033183892567,0.7961083449859596,False,21.0,40.10178826235198,7.3834634947390665,690_visualizing_galaxy,323,5,1615,black-box
2426,*DSR,690_visualizing_galaxy,13879.5,30692.070455908775,12.0,563.2129448637381,19.91904654899868,0.9340074113680468,8.525575126641327,0.9340074113680468,False,21.0,23.732107889181233,6.335431742054671,690_visualizing_galaxy,323,5,1615,black-box
2427,*EPLEX,690_visualizing_galaxy,13879.5,3049.8851178884506,53.0,327.3753125653492,14.067568650246606,0.9618474666462975,0.8471903105245696,0.9618474666462975,False,21.0,18.093515760220544,5.79415719986014,690_visualizing_galaxy,323,5,1615,black-box
2428,*FEAT,690_visualizing_galaxy,13879.5,5042.59955406189,71.0,309.5439429753715,13.27928349595302,0.963765423602635,1.400722098350525,0.963765423602635,False,21.0,17.5938609456643,5.738325414630178,690_visualizing_galaxy,323,5,1615,black-box
2429,*FFX,690_visualizing_galaxy,13879.5,67.65174698829651,1244.5,349.29706617015813,13.653357382380044,0.9598542351102903,0.018792151941193474,0.9598542351102903,False,21.0,18.689490794833286,5.858781554976129,690_visualizing_galaxy,323,5,1615,black-box
2430,*GP-GOMEA,690_visualizing_galaxy,13879.5,7578.262349963188,30.0,317.2111585345897,13.894447896941967,0.9621020762906276,2.1050728749897747,0.9621020762906276,False,21.0,17.810422750024482,5.762715182965102,690_visualizing_galaxy,323,5,1615,black-box
2431,*ITEA,690_visualizing_galaxy,13879.5,2510.0913758277893,88.0,309.10584861490076,12.952777507219654,0.9651933343481676,0.697247604396608,0.9651933343481676,False,21.0,17.58140633211407,5.736913686344223,690_visualizing_galaxy,323,5,1615,black-box
2432,KernelRidge,690_visualizing_galaxy,13879.5,0.9548261165618896,242.0,327.5744844745485,13.973828871284018,0.9609066008129323,0.00026522947682274716,0.9609066008129323,False,21.0,18.09901888154572,5.79476355339339,690_visualizing_galaxy,323,5,1615,black-box
2433,LGBM,690_visualizing_galaxy,13879.5,16.015138864517212,4123.0,282.0911272518881,12.797877754342725,0.9667160869446655,0.004448649684588114,0.9667160869446655,False,21.0,16.795568679026267,5.645768850234573,690_visualizing_galaxy,323,5,1615,black-box
2434,Linear,690_visualizing_galaxy,13879.5,0.18831372261047363,4.0,908.2209973987885,24.306850099407363,0.8962740653927912,5.2309367391798235e-05,0.8962740653927912,False,21.0,30.136705151671585,6.8125881860790605,690_visualizing_galaxy,323,5,1615,black-box
2435,MLP,690_visualizing_galaxy,13879.5,11.984533429145813,1202.0,279.0863216423557,11.988462616191049,0.9650425581959272,0.0033290370636516148,0.9650425581959272,False,21.0,16.705876859427516,5.635097847237007,690_visualizing_galaxy,323,5,1615,black-box
2436,*MRGP,690_visualizing_galaxy,13879.5,230915.04669189453,10290.5,2358.6000587681738,25.758183084649232,0.7198815852275561,64.14306852552626,0.7198815852275561,False,21.0,48.56542040143557,7.76624741703491,690_visualizing_galaxy,323,5,1615,black-box
2437,*Operon,690_visualizing_galaxy,13879.5,367.9741508960724,45.0,257.06596410945974,11.787757402584877,0.9700380017332815,0.10221504191557566,0.9700380017332815,False,21.0,16.033276773930517,5.553215227085242,690_visualizing_galaxy,323,5,1615,black-box
2438,RandomForest,690_visualizing_galaxy,13879.5,80.38547599315643,296346.0,281.4599314382699,12.017216049382686,0.9682390097686848,0.022329298886987897,0.9682390097686848,False,21.0,16.776767609950074,5.6435367049101295,690_visualizing_galaxy,323,5,1615,black-box
2439,*SBP-GP,690_visualizing_galaxy,13879.5,106752.67498934269,179.0,269.00695626027516,12.163315606236736,0.9692526045661712,29.65352083037297,0.9692526045661712,False,21.0,16.401431530823007,5.598447722593436,690_visualizing_galaxy,323,5,1615,black-box
2440,XGB,690_visualizing_galaxy,13879.5,161.19535398483276,12260.0,233.79269254078835,10.796068733121142,0.972501624864093,0.0447764872180091,0.972501624864093,False,21.0,15.29028098305549,5.4587029654116686,690_visualizing_galaxy,323,5,1615,black-box
2441,*gplearn,690_visualizing_galaxy,13879.5,21162.593307852745,16.0,399.0748177140905,15.693803333466697,0.9531913738654433,5.878498141070207,0.9531913738654433,False,21.0,19.97685705295231,5.991651573902607,690_visualizing_galaxy,323,5,1615,black-box
2442,*AFP,695_chatfield_4,13879.5,698.3683296442032,3.0,353.24413344990717,12.031240372083223,0.8211846391053712,0.19399120267894532,0.8211846391053712,False,21.0,18.794790061341658,5.869986317953514,695_chatfield_4,235,13,3055,black-box
2443,*AFP_FE,695_chatfield_4,13879.5,731.7905522584915,12.0,323.16953888133014,12.006588170648122,0.8326650175770034,0.20327515340513652,0.8326650175770034,False,21.0,17.97691683468915,5.781266647087543,695_chatfield_4,235,13,3055,black-box
2444,*AIFeynman,695_chatfield_4,13879.5,17609.851536154747,2314.0,21804.53485436557,64.46928462181087,-8.616602317872616,4.891625426709652,0.0,False,21.0,147.663586758434,9.98991910895405,695_chatfield_4,235,13,3055,black-box
2445,AdaBoost,695_chatfield_4,13879.5,38.35123872756958,1498.0,357.90000470944517,13.46616072570247,0.8363109512095706,0.010653121868769329,0.8363109512095706,False,21.0,18.918245286216298,5.883043811275448,695_chatfield_4,235,13,3055,black-box
2446,*BSR,695_chatfield_4,13879.5,7200.018191695213,41.5,317.52735908605734,11.952517334373052,0.835849577263351,2.00000505324867,0.835849577263351,False,21.0,17.81929737913528,5.76370837112228,695_chatfield_4,235,13,3055,black-box
2447,*DSR,695_chatfield_4,13879.5,40094.71227097511,6.0,287.3657911575905,11.700083647893628,0.8583807266040793,11.137420075270864,0.8583807266040793,False,21.0,16.95186689298823,5.664229782416941,695_chatfield_4,235,13,3055,black-box
2448,*EPLEX,695_chatfield_4,13879.5,2295.2915724515915,39.0,271.1841678884483,11.751846042276961,0.831500908224718,0.6375809923476643,0.831500908224718,False,21.0,16.467670384375815,5.606478925000631,695_chatfield_4,235,13,3055,black-box
2449,*FEAT,695_chatfield_4,13879.5,5202.664126634598,27.5,272.26719245345566,12.202398439343332,0.8543310730671404,1.4451844796207216,0.8543310730671404,False,21.0,16.500520975213348,5.6104500434797675,695_chatfield_4,235,13,3055,black-box
2450,*FFX,695_chatfield_4,13879.5,178.7851494550705,2307.5,24183.444800886937,45.974079294449695,-9.56758446163919,0.04966254151529736,0.0,False,21.0,155.51027233236695,10.093464928652336,695_chatfield_4,235,13,3055,black-box
2451,*GP-GOMEA,695_chatfield_4,13879.5,44753.05444955826,19.5,369.6530703383705,13.426603150379732,0.822671378150448,12.431404013766183,0.822671378150448,False,21.0,19.226363939610906,5.915266504727857,695_chatfield_4,235,13,3055,black-box
2452,*ITEA,695_chatfield_4,13879.5,2137.5417923927307,56.0,377.3694237948298,13.585529552833087,0.797584424023237,0.5937616089979807,0.797584424023237,False,21.0,19.425998656306703,5.935871029988042,695_chatfield_4,235,13,3055,black-box
2453,KernelRidge,695_chatfield_4,13879.5,0.9300395250320435,176.0,286.3079122011294,11.92986099276612,0.8613341708721949,0.00025834431250890095,0.8613341708721949,False,21.0,16.920635691401472,5.660554505463772,695_chatfield_4,235,13,3055,black-box
2454,LGBM,695_chatfield_4,13879.5,16.48045814037323,3470.5,379.6490358675328,13.483889068715271,0.8201429269087941,0.0045779050389925646,0.8201429269087941,False,21.0,19.484584570052625,5.941877784890831,695_chatfield_4,235,13,3055,black-box
2455,Linear,695_chatfield_4,13879.5,0.16467010974884033,12.0,260.96931583424407,11.985090018402305,0.8656045374912209,4.5741697152455645e-05,0.8656045374912209,False,21.0,16.154544742401256,5.5682273817661105,695_chatfield_4,235,13,3055,black-box
2456,MLP,695_chatfield_4,13879.5,11.106300234794617,2802.0,346.93584298465373,12.862259773391596,0.8273691536422463,0.00308508339855406,0.8273691536422463,False,21.0,18.626213866072025,5.85201810353872,695_chatfield_4,235,13,3055,black-box
2457,*MRGP,695_chatfield_4,13879.5,202437.22308409214,4440.5,3076.337489587634,32.946429862019606,-0.439895487730117,56.23256196780338,0.0,False,21.0,55.46474095844705,8.031820050681427,695_chatfield_4,235,13,3055,black-box
2458,*Operon,695_chatfield_4,13879.5,310.34670174121857,53.0,349.0512470152115,12.973639564528485,0.828077276540099,0.0862074171503385,0.828077276540099,False,21.0,18.682913236837866,5.858079563808553,695_chatfield_4,235,13,3055,black-box
2459,RandomForest,695_chatfield_4,13879.5,82.83534741401672,218870.0,351.72926862282134,13.312258253318277,0.8364127903696219,0.02300981872611576,0.8364127903696219,False,21.0,18.754446636006655,5.865700818269701,695_chatfield_4,235,13,3055,black-box
2460,*SBP-GP,695_chatfield_4,13879.5,88749.01662015915,129.0,334.14320680478386,12.906644997693263,0.8198453463473867,24.652504616710875,0.8198453463473867,False,21.0,18.279584426479282,5.814557923479595,695_chatfield_4,235,13,3055,black-box
2461,XGB,695_chatfield_4,13879.5,173.4263333082199,3515.0,346.244331066635,12.33835553769338,0.8420683210027415,0.04817398147450554,0.8420683210027415,False,21.0,18.607641738453452,5.850028656279122,695_chatfield_4,235,13,3055,black-box
2462,*gplearn,695_chatfield_4,13879.5,28398.484904289246,1.0,311.23421305659275,11.696317117089443,0.8435419292011097,7.888468028969235,0.8435419292011097,False,21.0,17.641831340781852,5.743753589061718,695_chatfield_4,235,13,3055,black-box
2463,*AFP,706_sleuth_case1202,13879.5,663.4739016294479,16.0,3039.9434371134507,39.22894196503911,0.617846717268719,0.18429830600817998,0.617846717268719,False,21.0,55.135682068089544,8.019923087410152,706_sleuth_case1202,93,7,651,black-box
2464,*AFP_FE,706_sleuth_case1202,13879.5,691.1639560461044,21.0,2821.965010861399,38.30856166157204,0.664781913227517,0.19198998779058457,0.664781913227517,False,21.0,53.12217061511511,7.945543033866159,706_sleuth_case1202,93,7,651,black-box
2465,*AIFeynman,706_sleuth_case1202,13879.5,136753.730099082,420.0,47549.25013094299,153.44305696636735,-5.977244347224135,37.987147249745,0.0,False,21.0,218.0579054539023,10.769542328337051,706_sleuth_case1202,93,7,651,black-box
2466,AdaBoost,706_sleuth_case1202,13879.5,29.101760029792786,1187.5,3571.007963777724,41.8291160824381,0.6012431914316061,0.008083822230497997,0.6012431914316061,False,21.0,59.757911307020464,8.180883171494948,706_sleuth_case1202,93,7,651,black-box
2467,*BSR,706_sleuth_case1202,13879.5,7200.0082577466965,24.0,6063.912171976995,54.59679678913612,0.3206204808602733,2.000002293818527,0.3206204808602733,False,21.0,77.87112540587168,8.710275340148318,706_sleuth_case1202,93,7,651,black-box
2468,*DSR,706_sleuth_case1202,13879.5,34324.84871149063,8.5,3870.613235428549,45.48606735649928,0.5764782418124584,9.534680197636288,0.5764782418124584,False,21.0,62.21425267114079,8.261426555863094,706_sleuth_case1202,93,7,651,black-box
2469,*EPLEX,706_sleuth_case1202,13879.5,1686.0300216674805,52.0,3618.5408417727276,41.63528621690078,0.5378814602170231,0.46834167268541127,0.5378814602170231,False,21.0,60.15430858860176,8.194102457485732,706_sleuth_case1202,93,7,651,black-box
2470,*FEAT,706_sleuth_case1202,13879.5,5446.024824619293,77.5,3617.4407137004573,42.185083788947416,0.5629396051523895,1.5127846735053594,0.5629396051523895,False,21.0,60.145163676728465,8.193798469952105,706_sleuth_case1202,93,7,651,black-box
2471,*FFX,706_sleuth_case1202,13879.5,78.75245916843414,1372.5,177055.9936198525,244.06695434113243,-25.075074619642386,0.021875683102342815,0.0,False,21.0,420.78022009102625,12.084226957578057,706_sleuth_case1202,93,7,651,black-box
2472,*GP-GOMEA,706_sleuth_case1202,13879.5,10662.141382932663,23.5,3437.101241888962,42.87672209832418,0.583552580812184,2.961705939703518,0.583552580812184,False,21.0,58.626796278570104,8.142674633411762,706_sleuth_case1202,93,7,651,black-box
2473,*ITEA,706_sleuth_case1202,13879.5,1303.2619026899338,86.0,4450.19957192485,48.59337303895927,0.349751384400665,0.36201719519164827,0.349751384400665,False,21.0,66.70981615867974,8.40092890555839,706_sleuth_case1202,93,7,651,black-box
2474,KernelRidge,706_sleuth_case1202,13879.5,0.8266019821166992,69.0,3381.354800280764,38.76058416138885,0.5978615117520132,0.00022961166169908312,0.5978615117520132,False,21.0,58.14941788428121,8.1263274323773,706_sleuth_case1202,93,7,651,black-box
2475,LGBM,706_sleuth_case1202,13879.5,7.550651788711548,750.0,7325.958899492856,73.5060417243213,-0.006700212722730969,0.0020974032746420967,0.0010462505766283825,False,21.0,85.59181561044757,8.899315824685088,706_sleuth_case1202,93,7,651,black-box
2476,Linear,706_sleuth_case1202,13879.5,0.16342103481292725,6.0,3272.136357310962,44.63727718471674,0.5728327901365604,4.539473189247979e-05,0.5728327901365604,False,21.0,57.20259047727613,8.093503934895507,706_sleuth_case1202,93,7,651,black-box
2477,MLP,706_sleuth_case1202,13879.5,10.085350155830383,1602.0,3381.3863995612965,41.088501503132065,0.6530804012445989,0.002801486154397329,0.6530804012445989,False,21.0,58.14968959127208,8.126336774724509,706_sleuth_case1202,93,7,651,black-box
2478,*MRGP,706_sleuth_case1202,13879.5,142139.0376830101,1882.5,12620.594318916283,73.75113433330925,-0.5360666046266975,39.483066023058356,0.0,False,21.0,112.3414185370484,9.443164460835096,706_sleuth_case1202,93,7,651,black-box
2479,*Operon,706_sleuth_case1202,13879.5,207.11194741725922,48.0,4628.5974655974105,46.30247381019096,0.3415675583668482,0.057531096504794224,0.3415675583668482,False,21.0,68.03379649554631,8.440225202825017,706_sleuth_case1202,93,7,651,black-box
2480,RandomForest,706_sleuth_case1202,13879.5,66.41774940490723,8610.0,3423.0590973528565,41.50581770833325,0.447268060482196,0.018449374834696452,0.447268060482196,False,21.0,58.50691495330152,8.13858199685359,706_sleuth_case1202,93,7,651,black-box
2481,*SBP-GP,706_sleuth_case1202,13879.5,58269.28924584389,644.0,4256.233436960967,48.469694321720624,0.4710723038438136,16.185913679401082,0.4710723038438136,False,21.0,65.23981481396899,8.35637480035031,706_sleuth_case1202,93,7,651,black-box
2482,XGB,706_sleuth_case1202,13879.5,129.87091553211212,651.0,3919.9205333744385,44.872637609640755,0.5265189479605353,0.036075254314475586,0.5265189479605353,False,21.0,62.60926874971819,8.274081735158731,706_sleuth_case1202,93,7,651,black-box
2483,*gplearn,706_sleuth_case1202,13879.5,22506.032914996147,11.5,3185.450642487942,40.64281278929637,0.661282843967884,6.251675809721152,0.661282843967884,False,21.0,56.43979661983149,8.066662925065247,706_sleuth_case1202,93,7,651,black-box
2484,*AFP,712_chscase_geyser1,13879.5,915.6970657110214,3.0,40.57149338872148,5.102877899779946,0.7597538871525091,0.2543602960308393,0.7597538871525091,False,21.0,6.369575605071462,3.727414677293831,712_chscase_geyser1,222,3,666,black-box
2485,*AFP_FE,712_chscase_geyser1,13879.5,885.6954917907715,8.5,39.566252531192774,5.0419486349186196,0.7564157501728527,0.24602652549743653,0.7564157501728527,False,21.0,6.290171105080749,3.702936502510553,712_chscase_geyser1,222,3,666,black-box
2486,*AIFeynman,712_chscase_geyser1,13879.5,85200.31502580643,12.0,63.04532979511252,6.32803806516819,0.6342056560843611,23.666754173835116,0.6342056560843611,False,21.0,7.940108928416065,4.159591110697783,712_chscase_geyser1,222,3,666,black-box
2487,AdaBoost,712_chscase_geyser1,13879.5,23.946463704109192,1254.0,40.04697726402259,5.150192624329345,0.7453013481381178,0.0066517954733636645,0.7453013481381178,False,21.0,6.328268109366305,3.714717197718823,712_chscase_geyser1,222,3,666,black-box
2488,*BSR,712_chscase_geyser1,13879.5,7200.007616281509,29.5,37.759301169941565,4.939651713238545,0.7642935124469978,2.0000021156337526,0.7642935124469978,False,21.0,6.144859735579126,3.6573707571887586,712_chscase_geyser1,222,3,666,black-box
2489,*DSR,712_chscase_geyser1,13879.5,33791.984374165535,8.0,39.38437938877345,4.992921567874204,0.7591301501729986,9.386662326157094,0.7591301501729986,False,21.0,6.275697522090549,3.6984430614064503,712_chscase_geyser1,222,3,666,black-box
2490,*EPLEX,712_chscase_geyser1,13879.5,2407.642634868622,45.0,42.85779466535499,5.271131531441913,0.7504697339095399,0.6687896207968393,0.7504697339095399,False,21.0,6.546586489565,3.7809524604979425,712_chscase_geyser1,222,3,666,black-box
2491,*FEAT,712_chscase_geyser1,13879.5,4632.657256603241,15.5,39.46203492912758,4.964621432354303,0.759515990729442,1.286849237945345,0.759515990729442,False,21.0,6.281881480028701,3.700364125312414,712_chscase_geyser1,222,3,666,black-box
2492,*FFX,712_chscase_geyser1,13879.5,33.24111521244049,439.5,51.079635521855664,5.761471059294585,0.690140376831109,0.009233643114566804,0.690140376831109,False,21.0,7.147001855453492,3.952773999447554,712_chscase_geyser1,222,3,666,black-box
